 1.21019061e-10  4.46759649e-01  1.21019061e-10  9.83786235e-01 
 1.22019061e-10  4.50028898e-01  1.22019061e-10  9.80647522e-01 
 1.23019061e-10  4.53519152e-01  1.23019061e-10  9.77282547e-01 
 1.24019061e-10  4.57227830e-01  1.24019061e-10  9.73693873e-01 
 1.25019061e-10  4.61152160e-01  1.25019061e-10  9.69884247e-01 
 1.26019061e-10  4.65289238e-01  1.26019061e-10  9.65856561e-01 
 1.27019061e-10  4.69635959e-01  1.27019061e-10  9.61613895e-01 
 1.28019061e-10  4.74189069e-01  1.28019061e-10  9.57159486e-01 
 1.29019061e-10  4.78945099e-01  1.29019061e-10  9.52496772e-01 
 1.30019061e-10  4.83900411e-01  1.30019061e-10  9.47629361e-01 
 1.31019061e-10  4.89051136e-01  1.31019061e-10  9.42561078e-01 
 1.32019061e-10  4.94393219e-01  1.32019061e-10  9.37295934e-01 
 1.33019061e-10  4.99922360e-01  1.33019061e-10  9.31838167e-01 
 1.34019061e-10  5.05634062e-01  1.34019061e-10  9.26192216e-01 
 1.35019061e-10  5.11523587e-01  1.35019061e-10  9.20362751e-01 
 1.36019061e-10  5.17585998e-01  1.36019061e-10  9.14354645e-01 
 1.37019061e-10  5.23816130e-01  1.37019061e-10  9.08172996e-01 
 1.38019061e-10  5.30208639e-01  1.38019061e-10  9.01823095e-01 
 1.39019061e-10  5.36757979e-01  1.39019061e-10  8.95310442e-01 
 1.40019061e-10  5.43458449e-01  1.40019061e-10  8.88640715e-01 
 1.41019061e-10  5.50304174e-01  1.41019061e-10  8.81819779e-01 
 1.42019061e-10  5.57289157e-01  1.42019061e-10  8.74853655e-01 
 1.43019061e-10  5.64407251e-01  1.43019061e-10  8.67748532e-01 
 1.44019061e-10  5.71652211e-01  1.44019061e-10  8.60510736e-01 
 1.45019061e-10  5.79017670e-01  1.45019061e-10  8.53146740e-01 
 1.46019061e-10  5.86497370e-01  1.46019061e-10  8.45663185e-01 
 1.47019061e-10  5.94084769e-01  1.47019061e-10  8.38066789e-01 
 1.48019061e-10  6.01773025e-01  1.48019061e-10  8.30364400e-01 
 1.49019061e-10  6.09555424e-01  1.49019061e-10  8.22562975e-01 
 1.50019061e-10  6.17425239e-01  1.50019061e-10  8.14669492e-01 
